" What is the kinetic energy and velocity of the aluminum  sphere in Problem ", "Chemistry"
"at the moment it hits the ground? (Assume that energy is conserved during the fall and that 100%  of the sphere’s initial potential energy is converted to kinetic  energy by the time impact occurs.) ", "Chemistry"
" What is the kinetic energy and velocity of the silver sphere  in Problem ", "Chemistry"
"at the moment it hits the ground? (Assume  that energy is conserved during the fall and that 100% of the  sphere’s initial potential energy is converted to kinetic energy by the time impact occurs.) Units of Measurement (Section ", "Chemistry"
" ", "Chemistry"
" What exponential notation do the following abbreviations represent? (a) d, (b) c, (c) f, (d) m, (e) M, (f) k, (g) n, (h) m, (i) p. ", "Chemistry"
" Use appropriate metric prefixes to write the following measurements without use of exponents: (a) 2.3 * 10-10 L, (b) 4.7 * 10-6 g, (c) ", "Chemistry"
" * 10-12 m, (d) 16.7 * 106 s,  (e) 15.7 * 103 g, (f) ", "Chemistry"
" * 10-3 m, (g) ", "Chemistry"
" * 102 cm.  ", "Chemistry"
" Make the following conversions: (a) 72 °F to °C, (b) 216.7 °C to  °F, (c) 233 °C to K, (d) 315 K to °F, (e) 2500 °F to K, (f) 0 K to °F. ", "Chemistry"
" (a) The temperature on a warm summer day is 87 °F. What is  the temperature in °C? (b) Many scientific data are reported  at 25 °C. What is this temperature in kelvins and in degrees  Fahrenheit? (c) Suppose that a recipe calls for an oven temperature of 400 °F. Convert this temperature to degrees Celsius and to kelvins. (d) Liquid nitrogen boils at 77 K. Convert  this temperature to degrees Fahrenheit and to degrees Celsius.  ", "Chemistry"
" (a) A sample of tetrachloroethylene, a liquid used in dry cleaning  that is being phased out because of its potential to cause cancer,  has a mass of 40.55 g and a volume of 25.0 mL at 25 °C. What  is its density at this temperature? Will tetrachloroethylene float  on water? (Materials that are less dense than water will float.)  (b) Carbon dioxide 1CO22 is a gas at room temperature and  pressure. However, carbon dioxide can be put under pressure to  become a “supercritical fluid” that is a much safer dry-cleaning  agent than tetrachloroethylene. At a certain pressure, the density of supercritical CO2 is 0.469 g>cm3. What is the mass of a  25.0-mL sample of supercritical CO2 at this pressure? ", "Chemistry"
" (a) A cube of osmium metal ", "Chemistry"
"0 cm on a side has a mass of  76.31 g at 25 °C. What is its density in g>cm3 at this temperature? (b) The density of titanium metal is 4.51g>cm3 at 25 °C. What mass of titanium displaces 125.0 mL of water at 25 °C? (c) The density of benzene at 15 °C is 0.8787g>mL. Calculate  the mass of 0.1500 L of benzene at this temperature.  ", "Chemistry"
" (a) To identify a liquid substance, a student determined its  density. Using a graduated cylinder, she measured out a 45-mL  sample of the substance. She then measured the mass of the  sample, finding that it weighed 38.5 g. She knew that the substance had to be either isopropyl alcohol 1density 0.785 g>mL2 or toluene 1density 0.866g>mL2. What are the calculated density and the probable identity of the substance? (b) An experiment requires 45.0 g of ethylene glycol, a liquid whose density  is ", "Chemistry"
"4 g>mL. Rather than weigh the sample on a balance, a  chemist chooses to dispense the liquid using a graduated cylinder. What volume of the liquid should he use? (c) Is a graduated  cylinder such as that shown in Figure ", "Chemistry"
" likely to afford the  accuracy of measurement needed? (d) A cubic piece of metal  measures 5.00 cm on each edge. If the metal is nickel, whose  density is 8.90 g>cm3 , what is the mass of the cube? ", "Chemistry"
" (a) After the label fell off a bottle containing a clear liquid believed to be benzene, a chemist measured the density of the  liquid to verify its identity. A 25.0-mL portion of the liquid  had a mass of 2", "Chemistry"
" g. A chemistry handbook lists the density  of benzene at 15 °C as 0.8787 g>mL. Is the calculated density  in agreement with the tabulated value? (b) An experiment  requires 15.0 g of cyclohexane, whose density at 25 °C is  0.7781 g>mL. What volume of cyclohexane should be used?  (c) A spherical ball of lead has a diameter of 5.0 cm. What is  the mass of the sphere if lead has a density of 1", "Chemistry"
" g>cm3 ? (The volume of a sphere is 14>32pr3, where r is the radius.) ", "Chemistry"
" In the year 2013, an estimated amount of 36 billion metric  tons (1 metric ton = 1000 kg) of carbon dioxide 1CO22 was  emitted worldwide due to fossil fuel combustion and cement  production. Express this mass of CO2 in grams without exponential notation, using an appropriate metric prefix. ", "Chemistry"
" Silicon for computer chips is grown in large cylinders called  “boules” that are 300 mm in diameter and 2 m in length, as  shown. The density of silicon is 2.33 g>cm3. Silicon wafers  for making integrated circuits are sliced from a 2.0-m boule  and are typically 0.75 mm thick and 300 mm in diameter.  (a) How many wafers can be cut from a single boule?  (b) What is the mass of a silicon wafer? (The volume of a cylinder is given by pr2h, where r is the radius and h is its height.) Diamond blade Cut wafers 2 m Si boule 0.75 mm thickness 300 mm diameter ", "Chemistry"
" Use of the British thermal unit (Btu) is common in some  types of engineering work. A Btu is the amount of heat  required to raise the temperature of 1 lb of water by 1°F.  Calculate the number of joules in a Btu. ", "Chemistry"
" A watt is a measure of power (the rate of energy change) equal  to 1 J/s. (a) Calculate the number of joules in a kilowatt-hour.  (b) An adult person radiates heat to the surroundings at  about the same rate as a 100-watt electric incandescent light  bulb. What is the total amount of energy in kcal radiated to  the surroundings by an adult over a 24 h period? Uncertainty in Measurement (Section ", "Chemistry"
" ", "Chemistry"
" Indicate which of the following are exact numbers: (a) the  mass of a 3- by 5-in. index card, (b) the number of ounces  in a pound, (c) the volume of a cup of Seattle’s Best coffee,  (d) the number of inches in a mile, (e) the number of microseconds in a week, (f) the number of pages in this book. ", "Chemistry"
" Indicate which of the following are exact numbers: (a) the mass  of a 32-oz can of coffee, (b) the number of students in your chemistry class, (c) the temperature of the surface of the Sun, (d) the  mass of a postage stamp, (e) the number of milliliters in a cubic  meter of water, (f) the average height of NBA basketball players. ", "Chemistry"
" What is the number of significant figures in each of the  following measured quantities? (a) 601 kg, (b) 0.054 s,  (c) 6.3050 cm, (d) 0.0105 L, (e) 7.0500 * 10-3 m3, (f) 400 g. ", "Chemistry"
" Indicate the number of significant figures in each of the  following measured quantities: (a) 3.774 km, (b) 205 m2, (c) ", "Chemistry"
"0 cm, (d) 350.00 K, (e) 307.080 g, (f) ", "Chemistry"
"* 103 m>s. ", "Chemistry"
" Round each of the following numbers to four significant  figures and express the result in standard exponential  notation: (a) 102.53070, (b) 656.980, (c) 0.008543210,  (d) 0.000257870, (e) -0.0357202. ", "Chemistry"
" (a) The diameter of Earth at the equator is 7926.381 mi.  Round this number to three significant figures and express it  in standard exponential notation. (b) The circumference of  Earth through the poles is 40,008 km. Round this number to  four significant figures and express it in standard exponential  notation. ", "Chemistry"
" Carry out the following operations and express the answers  with the appropriate number of significant figures. (a) 14.3505 + 2.65 (b) 952.7 - 140.7389 (c) 13.29 * 104210.25012 (d) 0.0588/0.677 ", "Chemistry"
" Carry out the following operations and express the answer  with the appropriate number of significant figures. (a) 320.5 - 16104.5>2.32 (b) 31285.3 * 1052 - 1", "Chemistry"
"0 * 10324 * 2.8954 (c) 10.0045 * 20,000.02 + 12813 * 122 (d) 863 * 31255 - 13.45 * 10824 ", "Chemistry"
" You weigh an object on a balance and read the mass in grams  according to the picture. How many significant figures are in  this measurement? ", "Chemistry"
" You have a graduated cylinder that contains a liquid (see  photograph). Write the volume of the liquid, in milliliters,  using the proper number of significant figures ", "Chemistry"
" Using your knowledge of metric units, English units, and the  information on the back inside cover, write down the conversion factors needed to convert (a) mm to nm, (b) mg to  kg, (c) km to ft, (d) in.3 to cm3. ", "Chemistry"
" Using your knowledge of metric units, English units, and the  information on the back inside cover, write down the conversion factors needed to convert (a) mm to mm, (b) ms to  ns, (c) mi to km, (d) ft3 to L. ", "Chemistry"
" (a) A bumblebee flies with a ground speed of 15.2 m/s. Calculate its speed in km/hr. (b) The lung capacity of the blue  whale is 5.0 * 103 L. Convert this volume into gallons.  (c) The Statue of Liberty is 151 ft tall. Calculate its height in  meters. (d) Bamboo can grow up to 60.0 cm/day. Convert  this growth rate into inches per hour. ", "Chemistry"
" (a) The speed of light in a vacuum is 2.998 * 108 m>s. Calculate its speed in miles per hour. (b) The Sears Tower in  Chicago is 1454 ft tall. Calculate its height in meters. (c) The  Vehicle Assembly Building at the Kennedy Space Center in  Florida has a volume of 3,666,500 m3. Convert this volume  to liters and express the result in standard exponential notation. (d) An individual suffering from a high cholesterol  level in her blood has 242 mg of cholesterol per 100 mL of  blood. If the total blood volume of the individual is 5.2 L,  how many grams of total blood cholesterol does the individual’s body contain? ", "Chemistry"
" Perform the following conversions: (a) 5.00 days to s, (b) 0.0550 mi to m, (c) $", "Chemistry"
"/gal to dollars per liter, (d) 0.510 in./ms to km/hr, (e) 22.50 gal/min to L/s, (f) 0.02500 ft3 to cm3 . ", "Chemistry"
" Carry out the following conversions: (a) 0.105 in. to mm, (b) 0.650 qt to mL, (c) 8.75 mm>s to km>hr, (d) ", "Chemistry"
"5 m3 to yd3 (e) $3.99/lb to dollars per kg, (f) 8.75 lb>ft3 to g>mL. ", "Chemistry"
" (a) How many liters of wine can be held in a wine barrel  whose capacity is 31 gal? (b) The recommended adult dose  of Elixophyllin®, a drug used to treat asthma, is 6 mg/kg of  body mass. Calculate the dose in milligrams for a 185-lb  person. (c) If an automobile is able to travel 400 km on 47.3 L  of gasoline, what is the gas mileage in miles per gallon?  (d) When the coffee is brewed according to directions, a pound of coffee beans yields 50 cups of coffee  14 cups = 1 qt2. How many kg of coffee are required to produce 200 cups of coffee? ", "Chemistry"
" (a) If an electric car is capable of going 225 km on a single  charge, how many charges will it need to travel from Seattle,  Washington, to San Diego, California, a distance of 1257 mi, assuming that the trip begins with a full charge? (b) If a  migrating loon flies at an average speed of 14 m/s, what is its  average speed in mi/hr? (c) What is the engine piston displacement in liters of an engine whose displacement is listed  as 450 in.3? (d) In March 1989, the Exxon Valdez ran aground  and spilled 240,000 barrels of crude petroleum off the coast  of Alaska. One barrel of petroleum is equal to 42 gal. How  many liters of petroleum were spilled? ", "Chemistry"
" The density of air at ordinary atmospheric pressure and  25 °C is ", "Chemistry"
" g>L. What is the mass, in kilograms, of the air in  a room that measures 14.5 ft * 16.5 ft * 8.0 ft? ", "Chemistry"
" The concentration of carbon monoxide in an urban apartment is 48 mg>m3 . What mass of carbon monoxide in grams  is present in a room measuring 10.6 ft * 14.8 ft * 20.5 ft? ", "Chemistry"
" Gold can be hammered into extremely thin sheets called  gold leaf. An architect wants to cover a 100 ft * 82 ft ceiling  with gold leaf that is five-millionths of an inch thick. The  density of gold is 19.32 g>cm3, and gold costs $1654 per troy  ounce 11 troy ounce = 3", "Chemistry"
"34768 g2. How much will it  cost the architect to buy the necessary gold? ", "Chemistry"
" A copper refinery produces a copper ingot weighing 150 lb.  If the copper is drawn into wire whose diameter is 7.50 mm,  how many feet of copper can be obtained from the ingot?  The density of copper is 8.94 g>cm3. (Assume that the wire is  a cylinder whose volume V = pr2h, where r is its radius and h is its height or length.) Additional Exercises ", "Chemistry"
" Classify each of the following as a pure substance, a solution,  or a heterogeneous mixture: (a) a gold ingot, (b) a cup of coffee, (c) a wood plank. ", "Chemistry"
" (a) Which is more likely to eventually be shown to be incorrect: an hypothesis or a theory? (b) A(n) _________ reliably  predicts the behavior of matter, while a(n) _________ provides  an explanation for that behavior. ", "Chemistry"
" A sample of ascorbic acid (vitamin C) is synthesized in  the laboratory. It contains ", "Chemistry"
" g of carbon and 2.00 g of  oxygen. Another sample of ascorbic acid isolated from  citrus fruits contains 6.35 g of carbon. According to the  law of constant composition, how many grams of oxygen  does it contain? ", "Chemistry"
" Ethyl chloride is sold as a liquid (see photo) under pressure  for use as a local skin anesthetic. Ethyl chloride boils at 12 °C at atmospheric pressure. When the liquid is sprayed onto  the skin, it boils off, cooling and numbing the skin as it  vaporizes. (a) What changes of state are involved in this use  of ethyl chloride? (b) What is the boiling point of ethyl chloride in degrees Fahrenheit? (c) The bottle shown contains  103.5 mL of ethyl chloride. The density of ethyl chloride at  25 °C is 0.765 g>cm3 . What is the mass of ethyl chloride in  the bottle? M01_BROW4232_14_SE_C01_pp02-4", "Chemistry"
"dd 39 18/11/16 7:20 PM 40 CHAPTER 1 Introduction: Matter, Energy, and Measurement ", "Chemistry"
" Two students determine the percentage of lead in a sample  as a laboratory exercise. The true percentage is 22.52%. The  students’ results for three determinations are as follows: (1) 22.52, 22.48, 22.54 (2) 22.64, 22.58, 22.62 (a) Calculate the average percentage for each set of data and  state which set is the more accurate based on the average.  (b) Precision can be judged by examining the average of the  deviations from the average value for that data set. (Calculate the average value for each data set; then calculate the average value of the absolute deviations of each measurement  from the average.) Which set is more precise? ", "Chemistry"
" Is the use of significant figures in each of the following statements appropriate? (a) The 2005 circulation of National Geographic was 7,812,564. (b) On July 1, 2005, the population  of Cook County, Illinois, was 5,303,683. (c) In the United  States, 0.621% of the population has the surname Brown.  (d) You calculate your grade point average to be 3.87562. ", "Chemistry"
" What type of quantity (for example, length, volume, density) do the following units indicate? (a) mL, (b) cm2 , (c) mm3 , (d) mg/L, (e) ps, (f) nm, (g) K. ", "Chemistry"
" Give the derived SI units for each of the following quantities  in base SI units: (a) acceleration = distance>time2 (b) force = mass * acceleration (c) work = force * distance (d) pressure = force>area (e) power = work>time (f) velocity = distance>time (g) energy = mass * 1velocity22 ", "Chemistry"
" The distance from Earth to the Moon is approximately  240,000 mi. (a) What is this distance in meters? (b) The peregrine falcon has been measured as traveling up to 350 km/ hr in a dive. If this falcon could fly to the Moon at this speed,  how many seconds would it take? (c) The speed of light is  3.00 * 108 m>s. How long does it take for light to travel from  Earth to the Moon and back again? (d) Earth travels around  the Sun at an average speed of 29.783 km>s. Convert this  speed to miles per hour. ", "Chemistry"
" Which of the following would you characterize as a pure or  nearly pure substance? (a) baking powder; (b) lemon juice;  (c) propane gas, used in outdoor gas grills; (d) aluminum  foil; (e) ibuprofen; (f) bourbon whiskey; (g) helium gas;  (h) clear water pumped from a deep aquifer. ", "Chemistry"
" The U.S. quarter has a mass of 5.67 g and is approximately  ", "Chemistry"
" mm thick. (a) How many quarters would have to be  stacked to reach 575 ft, the height of the Washington Monument? (b) How much would this stack weigh? (c) How  much money would this stack contain? (d) The U.S. National Debt Clock showed the outstanding public debt to  be $16,213,166,914,811 on October 28, 2012. How many  stacks like the one described would be necessary to pay off  this debt? ", "Chemistry"
" In the United States, water used for irrigation is measured  in acre-feet. An acre-foot of water covers an acre to a depth  of exactly 1 ft. An acre is 4840 yd2. An acre-foot is enough  water to supply two typical households for ", "Chemistry"
" yr. (a) If desalinated water costs $1950 per acre-foot, how much does  desalinated water cost per liter? (b) How much would it cost  one household per day if it were the only source of water? ", "Chemistry"
" By using estimation techniques, determine which of  the following is the heaviest and which is the lightest: a  5-lb bag of potatoes, a 5-kg bag of sugar, or 1 gal of water  1density = ", "Chemistry"
"g>mL2. ", "Chemistry"
" Suppose you decide to define your own temperature scale  with units of O, using the freezing point 113 °C2 and boiling  point 1360 °C2 of oleic acid, the main component of olive  oil. If you set the freezing point of oleic acid as 0 °O and the  boiling point as 100 °O, what is the freezing point of water  on this new scale? ", "Chemistry"
" The liquid substances mercury 1density = 13.6 g>mL2, water 1", "Chemistry"
" g>mL2, and cyclohexane 10.778 g>mL2 do not form  a solution when mixed but separate in distinct layers. Sketch  how the liquids would position themselves in a test tube. ", "Chemistry"
" Two spheres of equal volume are placed on the scales as  shown. Which one is more dense? ", "Chemistry"
" Water has a density of 0.997 g>cm3 at 25 °C; ice has a density  of 0.917 g>cm3 at -10 °C. (a) If a soft-drink bottle whose volume is ", "Chemistry"
" L is completely filled with water and then frozen  to -10 °C, what volume does the ice occupy? (b) Can the ice  be contained within the bottle? ", "Chemistry"
" A 32.65-g sample of a solid is placed in a flask. Toluene, in  which the solid is insoluble, is added to the flask so that the  total volume of solid and liquid together is 50.00 mL. The  solid and toluene together weigh 58.58 g. The density of toluene at the temperature of the experiment is 0.864 g>mL. What is the density of the solid? ", "Chemistry"
" A thief plans to steal a gold sphere with a radius of 28.9 cm  from a museum. If the gold has a density of 19.3 g>cm3 , what  is the mass of the sphere in pounds? [The volume of a sphere  is V = 14>32pr3.4 Is the thief likely to be able to walk off with  the gold sphere unassisted? ", "Chemistry"
" Automobile batteries contain sulfuric acid, which is commonly referred to as “battery acid.” Calculate the number of  grams of sulfuric acid in ", "Chemistry"
" gal of battery acid if the solution  has a density of ", "Chemistry"
" g/mL and is 38.1% sulfuric acid by mass. ", "Chemistry"
" A 40-lb container of peat moss measures 14 * 20 * 30 in. A  40-lb container of topsoil has a volume of ", "Chemistry"
"gal. (a) Calculate the average densities of peat moss and topsoil in units of  g>cm3. Would it be correct to say that peat moss is “lighter”  than topsoil? (b) How many bags of peat moss are needed to  cover an area measuring 15.0 ft * 20.0 ft to a depth of 3.0 in.? ", "Chemistry"
" A package of aluminum foil contains 50 ft2 of foil, which  weighs approximately 8.0 oz. Aluminum has a density of  2.70 g>cm3 . What is the approximate thickness of the foil in  millimeters? ", "Chemistry"
" The total rate at which power is used by humans worldwide is approximately 15 TW (terawatts). The solar flux averaged over the sunlit half of Earth is 680 W>m2 (assuming  no clouds). The area of Earth’s disc as seen from the Sun is  ", "Chemistry"
" * 1014 m2 . The surface area of Earth is approximately  197,000,000 square miles. How much of Earth’s surface  would we need to cover with solar energy collectors to power  the planet for use by all humans? Assume that the solar energy collectors can convert only 10% of the available sunlight into useful power. M01_BROW4232_14_SE_C01_pp02-4", "Chemistry"
"dd 40 18/11/16 7:20 PM Additional Exercises 41 ", "Chemistry"
" In 2005, J. Robin Warren and Barry J. Marshall shared the  Nobel Prize in Medicine for discovering the bacterium  Helicobacter pylori and for establishing experimental proof  that it plays a major role in gastritis and peptic ulcer disease.  The story began when Warren, a pathologist, noticed that  bacilli were associated with the tissues taken from patients  suffering from ulcers. Look up the history of this case and describe Warren’s first hypothesis. What sorts of evidence did it  take to create a credible theory based on it? ", "Chemistry"
" A 25.0-cm-long cylindrical glass tube, sealed at one end, is  filled with ethanol. The mass of ethanol needed to fill the tube  is found to be 45.23 g. The density of ethanol is 0.789 g/mL.  Calculate the inner diameter of the tube in centimeters. ", "Chemistry"
" Gold is alloyed (mixed) with other metals to increase its  hardness in making jewelry. (a) Consider a piece of gold jewelry that weighs 9.85 g and has a volume of 0.675 cm3 . The  jewelry contains only gold and silver, which have densities  of 19.3 and 10.5 g>cm3 , respectively. If the total volume of  the jewelry is the sum of the volumes of the gold and silver  that it contains, calculate the percentage of gold (by mass)  in the jewelry. (b) The relative amount of gold in an alloy is  commonly expressed in units of carats. Pure gold is 24 carat,  and the percentage of gold in an alloy is given as a percentage of this value. For example, an alloy that is 50% gold is  12 carat. State the purity of the gold jewelry in carats. ", "Chemistry"
" Paper chromatography is a simple but reliable method for  separating a mixture into its constituent substances. You  have a mixture of two vegetable dyes, one red and one  blue, that you are trying to separate. You try two different  chromatography procedures and achieve the separations  shown in the figure. Which procedure worked better? Can  you suggest a method to quantify how good or poor the  separation was? ", "Chemistry"
" Judge the following statements as true or false. If you believe  a statement to be false, provide a corrected version. (a) Air and water are both elements. (b) All mixtures contain at least one element and one  compound. (c) Compounds can be decomposed into two or more other  substances; elements cannot. (d) Elements can exist in any of the three states of matter. (e) When yellow stains in a kitchen sink are treated with  bleach water, the disappearance of the stains is due to a  physical change. (f) A hypothesis is more weakly supported by experimental  evidence than a theory. (g) The number 0.0033 has more significant figures than 0.033. (h) Conversion factors used in converting units always have  a numerical value of one. (i) Compounds always contain at least two different elements. ", "Chemistry"
" You are assigned the task of separating a desired granular material with a density of 3.62 g>cm3 from an undesired granular material that has a density of 2.04 g>cm3. You want to do  this by shaking the mixture in a liquid in which the heavier  material will fall to the bottom and the lighter material will  float. A solid will float on any liquid that is more dense. Using  an Internet-based source or a handbook of chemistry, find  the densities of the following substances: carbon tetrachloride, hexane, benzene, and diiodomethane. Which of these  liquids will serve your purpose, assuming no chemical interaction takes place between the liquid and the solids? ", "Chemistry"
" In 2009, a team from Northwestern University and Western  Washington University reported the preparation of a new  “spongy” material composed of nickel, molybdenum, and  sulfur that excels at removing mercury from water. The density of this new material is 0.20 g>cm3, and its surface area is  1242 m2 per gram of material. (a) Calculate the volume of a  10.0-mg sample of this material. (b) Calculate the surface area for  a 10.0-mg sample of this material. (c) A 10.0-mL sample of contaminated water had 7.748 mg of mercury in it. After treatment  with 10.0 mg of the new spongy material, 0.001 mg of mercury  remained in the contaminated water. What percentage of the  mercury was removed from the water? (d) What is the final mass  of the spongy material after the exposure to mercury?", "Chemistry"
"A charged particle moves between two electrically charged  plates, as shown here. ", "Chemistry"
"Four of the boxes in the following periodic table are colored.  Which of these are metals and which are nonmetals? Which  one is an alkaline earth metal? Which one is a noble gas?  [Section ", "Chemistry"
" (2) (1)  (a) What is the sign of the electrical charge on the particle?  (b) As the charge on the plates is increased, would you expect the bending to increase, decrease, or stay the same?  (c) As the mass of the particle is increased while the speed of  the particles remains the same, would you expect the bending to increase, decrease, or stay the same? [Section ", "Chemistry"
" ", "Chemistry"
"The following diagram is a representation of 20 atoms of  a fictitious element, which we will call nevadium (Nv).  The red spheres are 293Nv, and the blue spheres are 295Nv.  (a) Assuming that this sample is a statistically representative sample of the element, calculate the percent abundance  of each element. (b) If the mass of 293Nv is 293.15 amu and  that of 295Nv is 295.15 amu, what is the atomic weight of Nv?  [Section ", "Chemistry"
" ", "Chemistry"
"Does the following drawing represent a neutral atom or  an ion? Write its complete chemical symbol, including  mass number, atomic number, and net charge (if any).  [Sections ", "Chemistry"
"and ", "Chemistry"
" ", "Chemistry"
"Which of the following diagrams most likely represents an  ionic compound, and which represents a molecular one?   Explain your choice. [Sections ", "Chemistry"
"and ", "Chemistry"
" 16 protons + 16 neutrons 18 electrons (i) (ii) Calculating atomic weight as a fractionally weighted  average of isotopic masses. M02_BROW4232_14_SE_C02_pp42-81.indd 75 17/11/16 10:17 PM 76 CHAPTER 2 Atoms, Molecules, and Ions ", "Chemistry"
"Write the chemical formula for the following compound. Is  the compound ionic or molecular? Name the compound.  [Sections ", "Chemistry"
"and ", "Chemistry"
" numbers. Those exercises whose numbers appear in brackets  are more challenging than the nonbracketed exercises. The Atomic Theory of Matter and the Discovery  of Atomic Structure (Sections ", "Chemistry"
"and ", "Chemistry"
" ", "Chemistry"
" A 1.0-g sample of carbon dioxide (CO2) is fully decomposed  into its elements, yielding 0.273 g of carbon and 0.727 g of  oxygen. (a) What is the ratio of the mass of O to C? (b) If a  sample of a different compound decomposes into 0.429 g of  carbon and 0.571 g of oxygen, what is its ratio of the mass of  O to C? (c) According to Dalton’s atomic theory, what is the  empirical formula of the second compound? ", "Chemistry"
" Hydrogen sulfide is composed of two elements: hydrogen and  sulfur. In an experiment, 6.500 g of hydrogen sulfide is fully decomposed into its elements. (a) If 0.384 g of hydrogen is obtained  in this experiment, how many grams of sulfur must be obtained?  (b) What fundamental law does this experiment demonstrate? ", "Chemistry"
" A chemist finds that 30.82 g of nitrogen will react with 17.60,  35.20, 70.40, or 88.00 g of oxygen to form four different  compounds. (a) Calculate the mass of oxygen per gram of  nitrogen in each compound. (b) How do the numbers in  part (a) support Dalton’s atomic theory? ", "Chemistry"
" In a series of experiments, a chemist prepared three different  compounds that contain only iodine and fluorine and determined the mass of each element in each compound: Compound Mass of Iodine (g) Mass of Fluorine (g) 1 4.75 3.56 2 7.64 3.43 3 9.41 9.86  (a) Calculate the mass of fluorine per gram of iodine in each  compound. (b) How do the numbers in part (a) support the  atomic theory? ", "Chemistry"
" Which of the three subatomic particles was discovered first— the proton, neutron, or electron? Which one was discovered last? ", "Chemistry"
" An unknown particle is caused to move between two electrically charged plates, as illustrated in Figure ", "Chemistry"
" You hypothesize that the particle is a proton. (a) If your hypothesis is  correct, would the particle be deflected in the same or opposite direction as the b rays? (b) Would it be deflected by a  smaller or larger amount than the b rays? ", "Chemistry"
" What fraction of the a particles in Rutherford’s gold foil experiment are scattered at large angles? Assume the gold foil  is two layers thick, as shown in Figure ", "Chemistry"
" and that the approximate diameters of a gold atom and its nucleus are ", "Chemistry"
" Å and 1.0 * 10–4 Å, respectively. Hint: Calculate the cross  sectional area occupied by the nucleus as a fraction of that  occupied by the atom. Assume that the gold nuclei in each  layer are offset from each other. ", "Chemistry"
" Millikan determined the charge on the electron by studying the static charges on oil drops falling in an electric  field (Figure ", "Chemistry"
". A student carried out this experiment using several oil drops for her measurements and calculated the  charges on the drops. She obtained the following data: Droplet Calculated Charge (C) A 1.60 * 10-19 B 3.15 * 10-19 C 4.81 * 10-19 D 6.31 * 10-19 F F F I F F ", "Chemistry"
"Five of the boxes in the following periodic table are colored.  Predict the charge on the ion associated with each of these  elements. [Section ", "Chemistry"
" ", "Chemistry"
